item	type	count
WORD/podobne	word	12058
WORD/stara	word	12055
WORD/statek	word	12052
WORD/duża	word	12037
WORD/języków	word	12032
WORD/łączy	word	12022
WORD/london	word	12016
WORD/dotychczasowych	word	12012
WORD/dróg	word	12010
WORD/antoniego	word	12006
WORD/1893	word	12006
WORD/zwany	word	12003
WORD/następnego	word	12001
WORD/am	word	11998
WORD/czwarty	word	11996
WORD/bydgoszcz	word	11984
WORD/pozycja	word	11979
WORD/związków	word	11970
WORD/miejscem	word	11969
WORD/materiałów	word	11967
WORD/navy	word	11964
WORD/wystartował	word	11959
WORD/demokratycznej	word	11954
WORD/konkurs	word	11950
WORD/francja	word	11940
WORD/sekretarzem	word	11936
WORD/moc	word	11932
WORD/stosuje	word	11930
WORD/miastem	word	11924
WORD/majątku	word	11920
WORD/nkwd	word	11920
WORD/1888	word	11918
WORD/biały	word	11917
WORD/silnie	word	11915
WORD/hrabstwa	word	11915
WORD/publicznej	word	11905
WORD/maszyn	word	11898
WORD/nakładem	word	11898
WORD/prędkości	word	11887
WORD/ministrów	word	11886
WORD/mówi	word	11886
WORD/sportu	word	11862
WORD/rośnie	word	11861
WORD/alpy	word	11860
WORD/francisco	word	11859
WORD/głowy	word	11852
WORD/obowiązki	word	11851
WORD/nagród	word	11848
WORD/kobieta	word	11834
WORD/major	word	11829
WORD/zadaniem	word	11828
WORD/1889	word	11812
WORD/śpiew	word	11811
WORD/wzrost	word	11808
WORD/dolina	word	11805
WORD/większą	word	11794
WORD/kierownikiem	word	11768
WORD/zbudowana	word	11761
WORD/radzieckiego	word	11758
WORD/kilometrów	word	11742
WORD/największą	word	11737
WORD/1880	word	11737
WORD/kolonii	word	11736
WORD/belgii	word	11735
WORD/izraela	word	11735
WORD/działanie	word	11729
WORD/moskwa	word	11728
WORD/zakładu	word	11723
WORD/wybór	word	11722
WORD/big	word	11714
WORD/pana	word	11709
WORD/koła	word	11695
WORD/dowodził	word	11686
WORD/stare	word	11683
WORD/bank	word	11683
WORD/trenerem	word	11683
WORD/artykuł	word	11664
WORD/woli	word	11659
WORD/obrazu	word	11659
WORD/synagoga	word	11655
WORD/planie	word	11653
WORD/łączności	word	11648
WORD/kim	word	11645
WORD/węgla	word	11642
WORD/zmarła	word	11629
WORD/wciąż	word	11628
WORD/żydowskiego	word	11627
WORD/bramek	word	11624
WORD/stosunkowo	word	11614
WORD/broń	word	11614
WORD/finlandii	word	11607
WORD/obiektu	word	11602
WORD/święta	word	11593
WORD/zarządzania	word	11587
WORD/uczniów	word	11585
WORD/centralnego	word	11583
WORD/dowództwem	word	11580
WORD/kontynuował	word	11571
WORD/walkę	word	11571
WORD/sieć	word	11570
WORD/upadku	word	11566
WORD/wybrzeża	word	11563
WORD/narciarskich	word	11563
WORD/struktury	word	11562
WORD/mickiewicza	word	11559
WORD/technologii	word	11554
WORD/wiadomo	word	11545
WORD/mieszkał	word	11544
WORD/zastąpił	word	11535
WORD/59	word	11535
WORD/stosowane	word	11532
WORD/lublin	word	11525
WORD/time	word	11519
WORD/zostanie	word	11514
WORD/formacji	word	11510
WORD/odcinków	word	11506
WORD/rangi	word	11504
WORD/lake	word	11500
WORD/umieszczono	word	11493
WORD/gier	word	11488
WORD/nastąpiło	word	11487
WORD/gola	word	11480
WORD/państwowe	word	11478
WORD/wchodzą	word	11470
WORD/najwyższy	word	11467
WORD/szczególności	word	11458
WORD/szefem	word	11455
WORD/sprawy	word	11455
WORD/przejął	word	11450
WORD/szpitala	word	11450
WORD/rannych	word	11440
WORD/zakłady	word	11437
WORD/skazany	word	11429
WORD/terenów	word	11428
WORD/będący	word	11421
WORD/termin	word	11420
WORD/podstawowym	word	11417
WORD/godzin	word	11408
WORD/światła	word	11408
WORD/przejścia	word	11401
WORD/09	word	11399
WORD/pwn	word	11391
WORD/rozgrywki	word	11382
WORD/pojawiła	word	11374
WORD/goli	word	11370
WORD/późniejszych	word	11367
WORD/tamże	word	11367
WORD/mikołaj	word	11362
WORD/kaplicy	word	11360
WORD/dołączył	word	11358
WORD/śląskiego	word	11354
WORD/ręce	word	11349
WORD/sztafecie	word	11335
WORD/jazdy	word	11335
WORD/niekiedy	word	11331
WORD/techniki	word	11329
WORD/administrację	word	11328
WORD/profesorem	word	11317
WORD/kolejnej	word	11305
WORD/nosi	word	11304
WORD/trenera	word	11283
WORD/najlepszego	word	11283
WORD/celów	word	11282
WORD/rąk	word	11282
WORD/1886	word	11279
WORD/kanadzie	word	11276
WORD/dużo	word	11270
WORD/sumie	word	11269
WORD/siedmiu	word	11266
WORD/jakub	word	11251
WORD/skąd	word	11245
WORD/piosenek	word	11244
WORD/politycznej	word	11243
WORD/08	word	11243
WORD/brytyjskiego	word	11237
WORD/pochodził	word	11236
WORD/polskę	word	11235
WORD/rundy	word	11230
WORD/decyzji	word	11225
WORD/wykonane	word	11223
WORD/żołnierz	word	11220
WORD/statku	word	11219
WORD/znak	word	11214
WORD/populacji	word	11208
WORD/złote	word	11208
WORD/drzew	word	11206
WORD/1891	word	11205
WORD/07	word	11198
WORD/bad	word	11196
WORD/antonio	word	11194
WORD/wysokie	word	11193
WORD/wielkich	word	11192
WORD/korei	word	11188
WORD/osiem	word	11185
WORD/miłości	word	11181
WORD/budynki	word	11181
WORD/dóbr	word	11170
WORD/rządów	word	11158
WORD/święcenia	word	11155
WORD/show	word	11151
WORD/całe	word	11142
WORD/barbara	word	11138
WORD/wokal	word	11137
WORD/kanał	word	11131
WORD/znajdowały	word	11131
WORD/udał	word	11131
WORD/prezesa	word	11126
WORD/terenu	word	11123
WORD/najlepiej	word	11117
WORD/posiadają	word	11116
WORD/lotu	word	11113
WORD/sprawiedliwości	word	11112
WORD/dolinie	word	11111
WORD/kierowca	word	11107
WORD/trzecim	word	11103
WORD/wadze	word	11099
WORD/basowa	word	11096
WORD/pary	word	11089
WORD/górach	word	11086
WORD/przewodnik	word	11079
WORD/scenariusz	word	11079
WORD/rozpoczęły	word	11079
WORD/nazwiska	word	11066
WORD/straty	word	11065
WORD/populacja	word	11054
WORD/najlepszym	word	11048
WORD/liczył	word	11039
WORD/przeprowadzonej	word	11033
WORD/ukończyła	word	11032
WORD/biskupem	word	11026
WORD/250	word	11026
WORD/silnika	word	11019
WORD/pojawiły	word	11017
WORD/pieśni	word	11015
WORD/cała	word	11005
WORD/opublikował	word	11004
WORD/tyle	word	10997
WORD/szwedzki	word	10993
WORD/north	word	10982
WORD/1870	word	10981
WORD/wynika	word	10979
WORD/powietrza	word	10976
WORD/wybudowany	word	10972
WORD/czarny	word	10963
WORD/staje	word	10961
WORD/gracz	word	10961
WORD/produkcję	word	10959
WORD/niewielkie	word	10958
WORD/znajdujący	word	10957
WORD/określenie	word	10950
WORD/lwów	word	10949
WORD/wojciecha	word	10948
WORD/ziem	word	10946
WORD/najprawdopodobniej	word	10940
WORD/twórca	word	10923
WORD/uchwały	word	10916
WORD/teraz	word	10915
WORD/zdaniem	word	10915
WORD/portugalii	word	10914
WORD/stadionie	word	10913
WORD/przegranym	word	10912
WORD/dostał	word	10900
WORD/płycie	word	10898
WORD/materiały	word	10895
WORD/córką	word	10891
WORD/3000	word	10888
WORD/poziomu	word	10887
WORD/skrzydła	word	10880
WORD/swych	word	10877
WORD/pkt	word	10872
WORD/jakuba	word	10866
WORD/sceny	word	10851
WORD/średnia	word	10845
WORD/przedsiębiorstwa	word	10843
WORD/podróży	word	10838
WORD/bratem	word	10831
WORD/zdecydował	word	10831
WORD/swą	word	10828
WORD/instrumenty	word	10826
WORD/zmieniono	word	10825
WORD/06	word	10820
WORD/królem	word	10818
WORD/poznania	word	10816
WORD/żydowskiej	word	10814
WORD/super	word	10808
WORD/jaki	word	10804
WORD/für	word	10803
WORD/turcji	word	10801
WORD/ulic	word	10794
WORD/śląskim	word	10793
WORD/potok	word	10789
WORD/kolegium	word	10786
WORD/oznaczenie	word	10784
WORD/pracowała	word	10783
WORD/systemem	word	10780
WORD/ukraińskiej	word	10780
WORD/ppłk	word	10778
WORD/dawnego	word	10768
WORD/rodzin	word	10768
WORD/obiekty	word	10765
WORD/przyczyną	word	10763
WORD/para	word	10759
WORD/osi	word	10751
WORD/królewskiej	word	10749
WORD/powstaniu	word	10746
WORD/piosenkarka	word	10737
WORD/wykonał	word	10733
WORD/grupą	word	10722
WORD/cechy	word	10705
WORD/pierre	word	10703
WORD/przeszłości	word	10702
WORD/osoba	word	10702
WORD/award	word	10698
WORD/be	word	10695
WORD/chinach	word	10694
WORD/architekt	word	10684
WORD/artykuły	word	10677
WORD/złotych	word	10666
WORD/copa	word	10665
WORD/600	word	10660
WORD/trasie	word	10658
WORD/ostatniej	word	10656
WORD/1887	word	10655
WORD/prawosławnego	word	10652
WORD/współpracę	word	10634
WORD/são	word	10632
WORD/najważniejszych	word	10627
WORD/sytuacja	word	10625
WORD/funkcjonowały	word	10616
WORD/zaczyna	word	10615
WORD/ptaków	word	10610
WORD/wojskowe	word	10608
WORD/dziecko	word	10605
WORD/otwarta	word	10602
WORD/księga	word	10600
WORD/miejskich	word	10594
WORD/kto	word	10592
WORD/galicji	word	10591
WORD/serwisie	word	10590
WORD/zastosowanie	word	10590
WORD/fragmenty	word	10584
WORD/budowie	word	10582
WORD/uczył	word	10580
WORD/1884	word	10575
WORD/lokalnych	word	10567
WORD/rankingu	word	10563
WORD/powrót	word	10561
WORD/zrezygnował	word	10561
WORD/stworzył	word	10555
WORD/systemów	word	10555
WORD/dekanatu	word	10554
WORD/estonii	word	10549
WORD/żadnych	word	10547
WORD/lasy	word	10543
WORD/zygmunta	word	10538
WORD/realizacji	word	10527
WORD/znaleźć	word	10522
WORD/strefy	word	10521
WORD/prezbiterium	word	10520
WORD/katedrze	word	10515
WORD/ożenił	word	10512
WORD/portalu	word	10506
WORD/mając	word	10502
WORD/daje	word	10502
WORD/znalazły	word	10499
WORD/zł	word	10499
WORD/wyborów	word	10498
WORD/medalistka	word	10490
WORD/tworzenia	word	10490
WORD/spółki	word	10488
WORD/słowo	word	10486
WORD/zniesienia	word	10486
WORD/południa	word	10477
WORD/olimpijczyk	word	10476
WORD/vol	word	10475
WORD/naukowy	word	10466
WORD/mieczysław	word	10464
WORD/czeski	word	10464
WORD/rywalizacji	word	10462
WORD/wola	word	10457
WORD/hrabiego	word	10454
WORD/żonaty	word	10453
WORD/publicznego	word	10448
WORD/granicę	word	10446
WORD/indywidualnych	word	10446
WORD/powszechnie	word	10440
WORD/związana	word	10440
WORD/sekretarza	word	10436
WORD/słów	word	10433
WORD/specjalnych	word	10427
WORD/pani	word	10426
WORD/tekstu	word	10417
WORD/procesie	word	10411
WORD/ukraiński	word	10409
WORD/gwiazda	word	10408
WORD/³	word	10392
WORD/83	word	10387
WORD/szkocji	word	10383
WORD/określa	word	10375
WORD/zjednoczone	word	10360
WORD/organami	word	10356
WORD/wojną	word	10346
WORD/własnych	word	10346
WORD/naukowej	word	10343
WORD/ostatnia	word	10338
WORD/lot	word	10337
WORD/odznaka	word	10331
WORD/drzewa	word	10329
WORD/numerem	word	10329
WORD/klubów	word	10325
WORD/wejście	word	10325
WORD/plac	word	10312
WORD/roberta	word	10310
WORD/rejonu	word	10306
WORD/opieki	word	10305
WORD/historyczne	word	10299
WORD/ściany	word	10298
WORD/mi	word	10293
WORD/międzywojennym	word	10290
WORD/odbyło	word	10283
WORD/dolna	word	10282
WORD/remix	word	10263
WORD/katedra	word	10261
WORD/majątek	word	10259
WORD/zasiadał	word	10256
WORD/mary	word	10244
WORD/państwowych	word	10243
WORD/widzów	word	10240
WORD/cet	word	10240
WORD/lekkiej	word	10240
WORD/ukazała	word	10239
WORD/wiejską	word	10237
WORD/społeczny	word	10228
WORD/85	word	10227
WORD/zmiana	word	10224
WORD/par	word	10216
WORD/białe	word	10212
WORD/bazy	word	10211
WORD/king	word	10210
WORD/małżeństwa	word	10210
WORD/obozie	word	10209
WORD/obrazy	word	10208
WORD/późniejszym	word	10204
WORD/masa	word	10198
WORD/hala	word	10184
WORD/smith	word	10182
WORD/umiejętności	word	10182
WORD/osiągnięcia	word	10181
WORD/pozostaje	word	10178
WORD/autora	word	10177
WORD/programie	word	10175
WORD/odcinka	word	10169
WORD/dotychczas	word	10168
WORD/zatem	word	10167
WORD/rzymskokatolicka	word	10166
WORD/72	word	10162
WORD/nic	word	10159
WORD/podstawowej	word	10142
WORD/gwiazdozbiorze	word	10139
WORD/pl	word	10134
WORD/radzieckiej	word	10133
WORD/banku	word	10132
WORD/korpus	word	10131
WORD/1882	word	10127
WORD/czarne	word	10125
WORD/najwięcej	word	10120
WORD/66	word	10119
WORD/skoczni	word	10115
WORD/członka	word	10111
WORD/chciał	word	10109
WORD/złożył	word	10108
WORD/polega	word	10107
WORD/afryce	word	10103
WORD/przybył	word	10102
WORD/wiejska	word	10101
WORD/museum	word	10099
WORD/union	word	10094
WORD/małej	word	10093
WORD/walter	word	10093
WORD/wokalista	word	10083
WORD/problemów	word	10080
WORD/dotyczących	word	10078
WORD/mogła	word	10077
WORD/best	word	10061
WORD/przedstawiciele	word	10059
WORD/forma	word	10055
WORD/kadrze	word	10049
WORD/zarazem	word	10048
WORD/wyścig	word	10044
WORD/zbrodni	word	10038
WORD/wydarzenia	word	10032
WORD/rokiem	word	10024
WORD/najmniejsza	word	10010
WORD/zawodnika	word	10006
WORD/syrii	word	9999
WORD/ziemię	word	9998
WORD/grób	word	9997
WORD/dzisiaj	word	9995
WORD/obecny	word	9983
WORD/białego	word	9978
WORD/your	word	9964
WORD/domy	word	9960
WORD/imieniu	word	9952
WORD/cz	word	9948
WORD/posła	word	9942
WORD/zarząd	word	9942
WORD/trasa	word	9936
WORD/poezji	word	9935
WORD/kanady	word	9935
WORD/czerwonego	word	9935
WORD/otwarto	word	9934
WORD/pzpr	word	9927
WORD/własnej	word	9924
WORD/radzieckich	word	9923
WORD/klasa	word	9921
WORD/krajowych	word	9920
WORD/angielskim	word	9917
WORD/urządzenia	word	9913
WORD/żadnego	word	9913
WORD/kapitana	word	9907
WORD/east	word	9905
WORD/korony	word	9899
WORD/narodowym	word	9893
WORD/komunistycznej	word	9892
WORD/fazy	word	9891
WORD/onz	word	9887
WORD/nagrania	word	9886
WORD/prus	word	9881
WORD/podstawowa	word	9879
WORD/publicysta	word	9879
WORD/hans	word	9874
WORD/mogły	word	9873
WORD/spółka	word	9863
WORD/okazało	word	9861
WORD/dopływ	word	9849
WORD/1881	word	9847
WORD/kierunkiem	word	9846
WORD/paryż	word	9842
WORD/trzecia	word	9833
WORD/płytę	word	9831
WORD/śląsku	word	9831
WORD/używa	word	9830
WORD/pisał	word	9819
WORD/czerwony	word	9819
WORD/1864	word	9818
WORD/1848	word	9809
WORD/drogę	word	9805
WORD/festival	word	9800
WORD/instytucji	word	9797
WORD/marie	word	9794
WORD/pewne	word	9789
WORD/maszyny	word	9784
WORD/konstytucji	word	9783
WORD/starym	word	9773
WORD/biuro	word	9767
WORD/brygada	word	9765
WORD/któremu	word	9761
WORD/następnych	word	9760
WORD/up	word	9760
WORD/tablica	word	9759
WORD/wydarzeń	word	9757
WORD/spotkaniach	word	9756
WORD/radzie	word	9751
WORD/hotel	word	9747
WORD/ostatniego	word	9746
WORD/zamachu	word	9743
WORD/materiał	word	9741
WORD/biograficzny	word	9741
WORD/społeczności	word	9740
WORD/high	word	9732
WORD/fort	word	9732
WORD/współczesnej	word	9727
WORD/niektórzy	word	9727
WORD/napastnika	word	9727
WORD/utworzony	word	9721
WORD/zakładów	word	9720
WORD/warunków	word	9719
WORD/centralnym	word	9719
WORD/house	word	9718
WORD/diecezja	word	9711
WORD/finał	word	9710
WORD/stopniowo	word	9709
WORD/chce	word	9707
WORD/konfederacji	word	9701
WORD/wydaje	word	9698
WORD/stronach	word	9697
WORD/1883	word	9692
WORD/rolnictwa	word	9689
WORD/leon	word	9681
WORD/polityczne	word	9677
WORD/bohater	word	9674
WORD/podróż	word	9670
WORD/mianował	word	9664
WORD/ołtarz	word	9664
WORD/rosyjskich	word	9659
WORD/filmowej	word	9659
WORD/osady	word	9658
WORD/katarzyna	word	9648
WORD/1815	word	9648
WORD/wzór	word	9647
WORD/frank	word	9647
WORD/pociągi	word	9641
WORD/albert	word	9641
WORD/nazywany	word	9637
WORD/kapłańskie	word	9636
WORD/pilot	word	9633
WORD/krajowego	word	9632
WORD/sędzia	word	9631
WORD/mało	word	9628
WORD/generalny	word	9628
WORD/godziny	word	9627
WORD/dokonano	word	9626
WORD/męża	word	9619
WORD/karl	word	9618
WORD/otwarcie	word	9615
WORD/królowa	word	9613
WORD/mniejsze	word	9610
WORD/szczecinie	word	9601
WORD/kamień	word	9600
WORD/lewo	word	9598
WORD/county	word	9596
WORD/mazurskim	word	9588
WORD/rzymu	word	9581
WORD/krakowskiej	word	9576
WORD/cykl	word	9576
WORD/bp	word	9575
WORD/island	word	9575
WORD/kop	word	9572
WORD/boku	word	9569
WORD/narodowymi	word	9566
WORD/odległość	word	9563
WORD/eu	word	9562
WORD/bramki	word	9559
WORD/formę	word	9552
WORD/76	word	9549
WORD/niedaleko	word	9546
WORD/domowej	word	9544
WORD/kolor	word	9541
WORD/medycyny	word	9535
WORD/takiej	word	9533
WORD/krótki	word	9530
WORD/portu	word	9527
WORD/międzynarodowym	word	9523
WORD/komórki	word	9516
WORD/utworzona	word	9516
WORD/play	word	9515
WORD/społeczeństwa	word	9514
WORD/kompania	word	9514
WORD/karę	word	9512
WORD/maksymalna	word	9511
WORD/bolesław	word	9510
WORD/austriacki	word	9508
WORD/narodowych	word	9506
WORD/układzie	word	9506
WORD/paryża	word	9503
WORD/wiernych	word	9501
WORD/przeciwieństwie	word	9499
WORD/relacji	word	9498
WORD/zdobyli	word	9498
WORD/wymaga	word	9493
WORD/wyróżnia	word	9488
WORD/wersję	word	9484
WORD/księgi	word	9482
WORD/większej	word	9481
WORD/właściwie	word	9478
WORD/powstaje	word	9468
WORD/sukcesy	word	9468
WORD/strażnica	word	9466
WORD/if	word	9466
WORD/arena	word	9461
WORD/przyjęty	word	9453
WORD/szpital	word	9452
WORD/pewien	word	9451
WORD/miejski	word	9449
WORD/stali	word	9448
WORD/wiadomości	word	9446
WORD/dobre	word	9443
WORD/zadania	word	9441
WORD/pobytu	word	9438
WORD/os	word	9432
WORD/dywizjon	word	9425
WORD/starszy	word	9424
WORD/62	word	9423
WORD/współczesnych	word	9421
WORD/granicą	word	9421
WORD/narodowe	word	9420
WORD/zawodnicy	word	9418
WORD/chile	word	9414
WORD/departamentu	word	9412
WORD/władcy	word	9411
WORD/prowadzone	word	9407
WORD/wyżej	word	9404
WORD/stoi	word	9392
WORD/danego	word	9390
WORD/położenie	word	9388
WORD/pułkownik	word	9385
WORD/dawnych	word	9383
WORD/poznańskiego	word	9381
WORD/pracuje	word	9380
WORD/jarosław	word	9377
WORD/paris	word	9376
WORD/uznał	word	9374
WORD/jack	word	9368
WORD/1861	word	9363
WORD/zadanie	word	9362
WORD/sanoku	word	9361
WORD/gdyni	word	9360
WORD/którymi	word	9359
WORD/międzynarodowe	word	9358
WORD/komisja	word	9357
WORD/przykładem	word	9350
WORD/roślina	word	9348
WORD/przejście	word	9346
WORD/piłkarskiej	word	9346
WORD/1867	word	9346
WORD/lasów	word	9344
WORD/pismo	word	9341
WORD/użyciu	word	9341
WORD/następuje	word	9340
WORD/szpitalu	word	9337
WORD/rozkaz	word	9335
WORD/odpowiedzi	word	9335
WORD/umożliwia	word	9334
WORD/wypierając	word	9331
WORD/front	word	9329
WORD/więźniów	word	9328
WORD/dvd	word	9328
WORD/zadań	word	9328
WORD/63	word	9328
WORD/oficjalnej	word	9325
WORD/lodzie	word	9320
WORD/zasłużony	word	9317
WORD/sztuka	word	9316
WORD/rządzie	word	9311
WORD/rozpoczyna	word	9305
WORD/oporu	word	9305
WORD/gminną	word	9303
WORD/off	word	9303
WORD/całość	word	9296
WORD/pradze	word	9291
WORD/włoskiej	word	9286
WORD/złoto	word	9284
WORD/liczyło	word	9283
WORD/uczestników	word	9278
WORD/najniższego	word	9276
WORD/1878	word	9276
WORD/95	word	9275
WORD/110	word	9263
WORD/siatkowej	word	9262
WORD/takim	word	9258
WORD/ojczyzny	word	9257
WORD/naukowego	word	9256
WORD/jones	word	9250
WORD/pojedynku	word	9246
WORD/stanowiły	word	9242
WORD/armię	word	9241
WORD/elżbieta	word	9240
WORD/61	word	9240
WORD/pokładzie	word	9237
WORD/wniosek	word	9237
WORD/windows	word	9236
WORD/zaliczył	word	9234
WORD/szablon	word	9232
WORD/teologii	word	9228
WORD/liczbie	word	9227
WORD/problem	word	9220
WORD/wilhelma	word	9216
WORD/temperatury	word	9216
WORD/stosowany	word	9206
WORD/august	word	9203
WORD/street	word	9201
WORD/wolność	word	9195
WORD/długi	word	9195
WORD/witold	word	9193
WORD/wilnie	word	9192
WORD/owoce	word	9191
WORD/popularność	word	9190
WORD/68	word	9186
WORD/przeprowadzono	word	9182
WORD/sukcesem	word	9180
WORD/obronie	word	9177
WORD/region	word	9174
WORD/skali	word	9173
WORD/south	word	9173
WORD/spowodowało	word	9170
WORD/występ	word	9170
WORD/austro	word	9166
WORD/pojemności	word	9165
WORD/car	word	9162
WORD/juan	word	9160
WORD/woda	word	9159
WORD/oparciu	word	9153
WORD/rzeczy	word	9148
WORD/właściciel	word	9140
WORD/science	word	9137
WORD/zwolniony	word	9132
WORD/władca	word	9131
WORD/wielkopolski	word	9129
WORD/rola	word	9127
WORD/ewa	word	9127
WORD/przeciwnika	word	9126
WORD/zanim	word	9124
WORD/ojcem	word	9123
WORD/wrn	word	9118
WORD/wagi	word	9115
WORD/wisły	word	9111
WORD/byłego	word	9109
WORD/reakcji	word	9109
WORD/trzeciego	word	9109
WORD/radami	word	9108
WORD/trwa	word	9108
WORD/małopolskim	word	9100
WORD/podaje	word	9097
WORD/1879	word	9097
WORD/pokonując	word	9095
WORD/sa	word	9090
WORD/państwowy	word	9088
WORD/publicznych	word	9088
WORD/skok	word	9088
WORD/society	word	9088
WORD/dostępne	word	9087
WORD/wolnym	word	9086
WORD/reprezentantów	word	9085
WORD/zachowały	word	9080
WORD/rezerwy	word	9079
WORD/nadał	word	9075
WORD/siostra	word	9074
WORD/wyraźnie	word	9071
WORD/element	word	9071
WORD/następne	word	9060
WORD/blue	word	9054
WORD/ducha	word	9054
WORD/opozycji	word	9054
WORD/językiem	word	9053
WORD/takiego	word	9052
WORD/szczycie	word	9050
WORD/gromadzkiej	word	9050
WORD/scenarzysta	word	9042
WORD/eliminacji	word	9039
WORD/urządzeń	word	9037
WORD/dochodzi	word	9031
WORD/ziemia	word	9027
WORD/rzymskokatolicki	word	9026
WORD/północnego	word	9025
WORD/stracił	word	9024
WORD/bohaterów	word	9024
WORD/paulo	word	9021
WORD/uważany	word	9021
WORD/tronu	word	9020
WORD/media	word	9016
WORD/dziecka	word	9013
WORD/drużyną	word	9011
WORD/rzeźby	word	9009
WORD/day	word	9008
WORD/przeniesiono	word	9007
WORD/1860	word	9005
WORD/fizyki	word	9000
WORD/muzycznych	word	8999
WORD/hali	word	8999
WORD/siostry	word	8986
WORD/młody	word	8986
WORD/srr	word	8985
WORD/brytyjskich	word	8983
WORD/rodzaje	word	8983
WORD/osiągnęła	word	8981
WORD/gromadzkimi	word	8974
WORD/form	word	8971
WORD/reorganizującej	word	8969
WORD/dodatkowe	word	8966
WORD/ryb	word	8965
WORD/odkrycia	word	8965
WORD/boskiej	word	8963
WORD/włodzimierz	word	8963
WORD/politycznego	word	8959
WORD/kolejną	word	8957
WORD/white	word	8957
WORD/istniała	word	8956
WORD/studium	word	8954
WORD/swym	word	8949
WORD/zachodniego	word	8949
WORD/serie	word	8948
WORD/anglia	word	8947
WORD/torze	word	8946
WORD/fryderyk	word	8945
WORD/wnętrze	word	8941
WORD/inaczej	word	8940
WORD/historycznych	word	8934
WORD/uzyskując	word	8932
WORD/wiktor	word	8931
WORD/pedagog	word	8930
WORD/morskich	word	8929
WORD/or	word	8929
WORD/masy	word	8928
WORD/dziewczyna	word	8926
WORD/drewniany	word	8922
WORD/gospodarstw	word	8921
WORD/ppor	word	8920
WORD/ośrodka	word	8920
WORD/edwarda	word	8920
WORD/cesarstwa	word	8919
WORD/filmach	word	8919
WORD/zachodnia	word	8917
WORD/raczej	word	8914
WORD/morzu	word	8911
WORD/zawodowych	word	8908
WORD/tabeli	word	8903
WORD/zasadzie	word	8902
WORD/lekkoatletyce	word	8902
WORD/indii	word	8902
WORD/dystansie	word	8898
WORD/przyszłości	word	8892
WORD/kamienica	word	8892
WORD/joe	word	8890
WORD/należącego	word	8887
WORD/paliwa	word	8886
WORD/zelandii	word	8886
WORD/prowadzenie	word	8885
WORD/krakowskiego	word	8884
WORD/ci	word	8884
WORD/opowiada	word	8882
WORD/poślubił	word	8879
WORD/zaczęły	word	8879
WORD/obecnej	word	8879
WORD/rosyjskim	word	8870
WORD/szlaku	word	8868
WORD/that	word	8866
WORD/young	word	8866
WORD/samych	word	8864
WORD/piłkarzem	word	8863
WORD/taka	word	8862
WORD/1866	word	8862
WORD/pp	word	8860
WORD/występujące	word	8855
WORD/teksty	word	8854
WORD/1875	word	8853
WORD/pojawiają	word	8851
WORD/brytyjska	word	8850
WORD/night	word	8847
WORD/uczęszczał	word	8846
WORD/własność	word	8844
WORD/ośmiu	word	8843
WORD/pojazdów	word	8840
WORD/gitarzysta	word	8838
WORD/tokio	word	8837
WORD/środku	word	8831
WORD/1865	word	8830
WORD/prowadzenia	word	8827
WORD/pochodzący	word	8821
WORD/szczytu	word	8814
WORD/lekkoatletka	word	8813
WORD/podlaskim	word	8812
WORD/sn	word	8809
WORD/mistrzyni	word	8809
WORD/rodziną	word	8805
WORD/obronił	word	8793
WORD/zbudowane	word	8792
WORD/kierownika	word	8782
WORD/zbrojne	word	8782
WORD/wód	word	8779
WORD/stwierdził	word	8775
WORD/przeprowadził	word	8773
WORD/zdjęcie	word	8772
WORD/razie	word	8765
WORD/wykonany	word	8763
WORD/holenderski	word	8762
WORD/dzieli	word	8761
WORD/religii	word	8757
WORD/wydawnicza	word	8746
WORD/nastąpił	word	8745
WORD/współcześnie	word	8744
WORD/division	word	8743
WORD/zajęli	word	8743
WORD/myśli	word	8737
WORD/rosyjska	word	8734
WORD/dyplomata	word	8733
WORD/uroczystości	word	8732
WORD/debiut	word	8731
WORD/zabytki	word	8722
WORD/socjalistycznej	word	8720
WORD/rozwiązania	word	8720
WORD/igrzyska	word	8716
WORD/występów	word	8715
WORD/wsie	word	8715
WORD/chorych	word	8712
WORD/żeby	word	8711
WORD/ad	word	8701
WORD/wystawa	word	8699
WORD/wojskową	word	8699
WORD/williams	word	8697
WORD/toruń	word	8692
WORD/history	word	8691
WORD/innej	word	8691
WORD/danej	word	8688
WORD/jugosławii	word	8685
WORD/angielskiego	word	8684
WORD/laureat	word	8683
WORD/przedstawiciel	word	8679
WORD/european	word	8678
WORD/założenia	word	8676
WORD/założone	word	8674
WORD/szeroko	word	8672
WORD/1831	word	8670
WORD/godz	word	8662
WORD/dokładnie	word	8659
WORD/xxi	word	8659
WORD/ms	word	8658
WORD/scenie	word	8656
WORD/1876	word	8656
WORD/wnętrza	word	8655
WORD/krajowa	word	8651
WORD/niemiecką	word	8651
WORD/1871	word	8650
WORD/ministerstwo	word	8647
WORD/obecność	word	8645
WORD/wspólnego	word	8643
WORD/imieniem	word	8642
WORD/podstawowych	word	8641
WORD/spotkał	word	8641
WORD/company	word	8641
WORD/obrazów	word	8637
WORD/ksiądz	word	8634
WORD/stadium	word	8633
WORD/opracowano	word	8630
WORD/zobacz	word	8628
WORD/widoczne	word	8627
WORD/1872	word	8627
WORD/stoczni	word	8624
WORD/włochy	word	8621
WORD/dalsze	word	8621
WORD/cel	word	8620
WORD/zasięg	word	8620
